,year,gini,extreme_poverty_rate,middle_poverty_rate,poverty_gap,polarization,mld,palma_ratio,mean,median,decile_ratio,clusters
158,1992,0.4027296919497507,2.08478027343749,30.17675868883719,0.54479924358558,0.3614946452178769,0.2882083569876873,1.8867835870648115,13.16319254883331,10.1744424061104,14.419036072078114,dark purple
159,2015,0.3281588249697603,0.2461845246521,17.48448336532788,0.0321656945535418,0.2806088501749361,0.1780767183466584,1.2694680699451284,11.169641283795178,9.223565786029882,8.100480648260334,light pink
160,2019,0.4190910867806379,0.36060978928574,12.61152900603106,0.047738673418362,0.3767976327852482,0.3014905875275989,2.0394940417147187,22.202901920505354,16.184799890160264,15.470873089208421,light pink
161,1998,0.4080692740324234,49.818601583113455,91.688654353562,17.91045733493134,0.3640030464205627,0.2795228952617212,1.922091632059837,2.6436874688558043,1.9018982858986744,13.115181721083161,peach
162,2010,0.3913903338155152,3.6253518624721,56.60014157099743,0.51106418546295,0.3272462823063334,0.253813359439249,1.7700169809061794,8.368611884201709,6.268454400928899,11.471847563044241,dark purple
163,2019,0.4270545381163759,40.99174812263669,89.04344405556388,13.033667451729238,0.3460586141176532,0.3098561933452508,2.1396534603642845,3.1774018020400034,2.230569423029636,14.22453602786853,pink
164,2020,0.2562736131230022,0.0191334582193987,2.53057463912683,0.0034403529274904,0.2054217798933245,0.1075246194102045,0.895025822032678,14.462207177306563,12.727923722402103,5.120435316259496,light pink
165,2013,0.325104208912459,0.0,0.0,0.0,0.3232930512922745,0.1953335860079464,1.1739617951448174,72.45095059139214,65.14401583502598,9.12244857566193,light purple
166,2017,0.3514883070472958,0.3115664869821,0.99909417645391,0.18953836936484,0.2993387839053485,0.2207705712506501,1.4294954805796554,54.75618594218073,44.99998787828684,10.348682930108144,light purple
167,2019,0.4153556687464651,0.99917052158586,1.49791577139336,0.773859955572,0.3710454465661487,0.3462906772611699,2.007828744093646,78.80475925497275,59.68785948476514,17.444939083267307,light purple
168,2020,0.4015214359279303,0.20301820012475,7.1858623960007,0.0759580263925705,0.3660200853848264,0.2770249057334342,1.8710487726149605,26.653744404836942,20.3757115241052,13.670526665781846,light pink
169,2003,0.3526879727074721,82.19681768021083,99.12726114138978,38.83855651446616,0.2827571277934781,0.2083108998509664,1.457581343036087,1.5658518196566409,1.2327034812645696,9.830939318660857,peach
170,2019,0.3231757475757547,8.645417540188859,68.1199444517102,2.05681432952133,0.2775148614953844,0.1760838462364454,1.2422856350024136,4.9808146484941815,4.286327495473021,8.13015758283064,pink
171,2006,0.447704983209008,7.130036624332189,38.81812738397633,3.89583862733847,0.4071724161957276,0.3655060070664166,2.4064917827888337,11.777481256605816,8.49044910132201,27.773829612238465,dark purple
172,2018,0.3571554605834283,1.2314411596216,22.23876997500767,0.21605952487437,0.2974656573995743,0.219243922384032,1.4794563447656002,13.460409951278962,10.92196769782072,10.883743583407831,light pink
174,2014,0.3670709434270193,19.80275668628586,85.37913442046998,4.77733288723573,0.3018071170665486,0.2220106647361552,1.5691640642285618,4.488544540152665,3.4357183332473484,9.798209668623004,pink
175,2015,0.5713605842336404,61.35216042615463,90.7471405663234,32.77064320789737,0.6131809844153889,0.6046666670840246,4.995829009235661,3.0122740327731043,1.57098072440521,43.56587872007718,peach
176,2019,0.5025645104555668,39.75453322816893,85.01631532851178,13.4952338524685,0.4638994094296811,0.4278623791199088,2.3073594879821733,4.500191626924349,2.6548173884074147,13.715470850157129,pink
